21_21kbar xd,21_21kbar yd,21_21kbar xf,21_21kbar yf,22_06kbar xd,22_06kbar yd,22_06kbar xf,22_06kbar yf,25_2kbar xd,25_2kbar yd,25_2kbar xf,25_2kbar yf,24_92kbar xd,24_92kbar yd,24_92kbar xf,24_92kbar yf,26_43kbar xd,26_43kbar yd,26_43kbar xf,26_43kbar yf,24_0kbar xd,24_0kbar yd,24_0kbar xf,24_0kbar yf,23_14kbar xd,23_14kbar yd,23_14kbar xf,23_14kbar yf,26_8kbar xd,26_8kbar yd,26_8kbar xf,26_8kbar yf,20_0kbar xd,20_0kbar yd,20_0kbar xf,20_0kbar yf,27_8kbar xd,27_8kbar yd,27_8kbar xf,27_8kbar yf,23_9kbar xd,23_9kbar yd,23_9kbar xf,23_9kbar yf,x15nv04_1,y15nv04_1,x15nv04_2,y15nv04_2,x15nv04_3,y15nv04_3,x15nv04_4,y15nv04_4,x15nv04_5,y15nv04_5,x15nv04_6,y15nv04_6,x15nv04_7,y15nv04_7,x15nv04_8,y15nv04_8,x16mr05,y16mr05
,,489.7788194,0,,,489.7788194,0,,,489.7788194,0,,,489.7788194,0,,,489.7788194,0,,,489.7788194,0,,,489.7788194,0,,,489.7788194,1.18E-199,,,489.7788194,0,,,489.7788194,8.72E-43,,,489.7788194,0,,,,,,,,,,,,,,,,,,
,,534.5643594,0,,,534.5643594,0,,,534.5643594,0,,,534.5643594,0,,,534.5643594,0,,,534.5643594,0,,,534.5643594,0,,,534.5643594,1.01E-217,,,534.5643594,0,,,534.5643594,1.54E-46,,,534.5643594,0,,,,,,,,,,,,,,,,,,
,,583.4451043,0,,,583.4451043,0,,,583.4451043,0,,,583.4451043,0,,,583.4451043,0,,,583.4451043,0,,,583.4451043,0,,,583.4451043,1.93E-237,,,583.4451043,0,,,583.4451043,1.24E-50,,,583.4451043,0,,,,,,,,,,,,,,,,,,
,,636.7955209,0,,,636.7955209,0,,,636.7955209,0,,,636.7955209,0,,,636.7955209,0,,,636.7955209,0,,,636.7955209,0,,,636.7955209,5.84E-259,,,636.7955209,0,,,636.7955209,4.21E-55,,,636.7955209,0,,,,,,,,,,,,,,,,,,
,,695.0243176,0,,,695.0243176,0,,,695.0243176,0,,,695.0243176,0,,,695.0243176,0,,,695.0243176,0,,,695.0243176,0,,,695.0243176,1.91E-282,,,695.0243176,0,,,695.0243176,5.61E-60,,,695.0243176,0,,,,,,,,,,,,,,,,,,
,,758.577575,0,,,758.577575,0,,,758.577575,0,,,758.577575,0,,,758.577575,0,,,758.577575,0,,,758.577575,0,,,758.577575,4.47E-308,,,758.577575,0,,,758.577575,2.69E-65,,,758.577575,0,,,,,,,,,,,,,,,,,,
,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,0,,,827.9421637,4.24E-71,,,827.9421637,0,,,,,,,,,,,,,,,,,,
,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,0,,,903.6494737,1.97E-77,,,903.6494737,0,,,,,,,,,,,,,,,,,,
,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,0,,,986.2794856,2.42E-84,,,986.2794856,0,,,,,,,,,,,,,,,,,,
,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,0,,,1076.465214,6.99E-92,,,1076.465214,0,,,,,,,,,,,,,,,,,,
,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,0,,,1174.897555,4.14E-100,,,1174.897555,0,,,,,,,,,,,,,,,,,,
,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,0,,,1282.330583,4.35E-109,,,1282.330583,0,,,,,,,,,,,,,,,,,,
,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,0,,,1399.587323,6.93E-119,,,1399.587323,0,,,,,,,,,,,,,,,,,,
,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,0,,,1527.566058,1.41E-129,,,1527.566058,0,,,,,,,,,,,,,,,,,,
,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,0,,,1667.247213,3.03E-141,,,1667.247213,0,,,,,,,,,,,,,,,,,,
,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,0,,,1819.700859,5.60E-154,,,1819.700859,0,,,,,,,,,,,,,,,,,,
,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,0,,,1986.094917,7.11E-168,,,1986.094917,0,,,,,,,,,,,,,,,,,,
,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,0,,,2167.704105,4.87E-183,,,2167.704105,0,,,,,,,,,,,,,,,,,,
,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,0,,,2365.919697,1.37E-199,,,2365.919697,0,,,,,,,,,,,,,,,,,,
,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,0,,,2582.260191,1.19E-217,,,2582.260191,0,,,,,,,,,,,,,,,,,,
,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,0,,,2818.382931,2.32E-237,,,2818.382931,0,,,,,,,,,,,,,,,,,,
,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,0,,,3076.096815,7.14E-259,,,3076.096815,0,,,,,,,,,,,,,,,,,,
,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,0,,,3357.376142,2.38E-282,,,3357.376142,0,,,,,,,,,,,,,,,,,,
,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,0,,,3664.375746,5.68E-308,,,3664.375746,0,,,,,,,,,,,,,,,,,,
,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,3999.447498,0,,,,,,,,,,,,,,,,,,
,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,4365.158322,0,,,,,,,,,,,,,,,,,,
,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,4764.309868,0,,,,,,,,,,,,,,,,,,
,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,5199.959965,0,,,,,,,,,,,,,,,,,,
,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,5675.446054,0,,,,,,,,,,,,,,,,,,
,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,6194.410751,0,,,,,,,,,,,,,,,,,,
,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,6760.829754,0,,,,,,,,,,,,,,,,,,
,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,7379.042301,0,,,,,,,,,,,,,,,,,,
,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,8053.784412,0,,,,,,,,,,,,,,,,,,
,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,8790.225168,0,,,,,,,,,,,,,,,,,,
,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,9594.006315,0,,,,,,,,,,,,,,,,,,
,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,10471.28548,0,,,,,,,,,,,,,,,,,,
